year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
2022,14,สมุทรปราการ,6318,233133,6318,232065,12,130,"2023-01-16 07:37:07"
2022,14,นราธิวาส,279,20421,279,20394,1,19,"2023-01-16 07:37:07"
2022,14,หนองบัวลำภู,675,20400,675,20400,2,10,"2023-01-16 07:37:07"
2022,14,สุรินทร์,2331,57642,2331,57588,6,40,"2023-01-16 07:37:07"
2022,15,สุรินทร์,4887,62529,4887,62475,4,47,"2023-01-16 07:37:07"
2022,15,สมุทรปราการ,10266,243399,10245,242310,18,159,"2023-01-16 07:37:07"
2022,15,ปัตตานี,486,29982,483,29937,3,67,"2023-01-16 07:37:07"
2022,15,นครสวรรค์,4329,49722,4329,49701,15,59,"2023-01-16 07:37:07"
2022,15,นราธิวาส,450,20871,450,20844,0,19,"2023-01-16 07:37:07"
2022,15,หนองบัวลำภู,2145,22545,2145,22545,5,19,"2023-01-16 07:37:07"
2022,15,สิงห์บุรี,1575,14964,1575,14961,1,18,"2023-01-16 07:37:07"
2022,15,สตูล,948,27738,948,27699,6,61,"2023-01-16 07:37:07"
2022,15,นครนายก,2184,25995,2184,25995,4,30,"2023-01-16 07:37:07"
2022,15,กำแพงเพชร,3453,36555,3453,36546,7,53,"2023-01-16 07:37:07"
2022,15,อุตรดิตถ์,1125,18873,1125,18870,5,35,"2023-01-16 07:37:07"
2022,15,ตราด,1296,18522,1296,18183,4,63,"2023-01-16 07:37:07"
2022,15,บึงกาฬ,1905,18966,1905,18954,3,10,"2023-01-16 07:37:07"
2022,15,เชียงราย,627,11946,627,11841,6,73,"2023-01-16 07:37:07"
2022,15,สงขลา,5964,81363,5940,81024,6,79,"2023-01-16 07:37:07"
2022,15,ระยอง,5409,98124,5409,98043,11,81,"2023-01-16 07:37:07"
2022,15,เชียงใหม่,5259,80682,5259,80478,14,114,"2023-01-16 07:37:07"
2022,15,ตาก,1146,28614,1128,28290,2,54,"2023-01-16 07:37:07"
2022,15,ขอนแก่น,10011,104031,10011,103965,8,49,"2023-01-16 07:37:07"
2022,15,บุรีรัมย์,7479,96783,7479,96765,2,58,"2023-01-16 07:37:07"
2022,15,เพชรบูรณ์,1452,26412,1452,26403,2,34,"2023-01-16 07:37:07"
2022,15,ภูเก็ต,2931,145332,2394,119217,8,105,"2023-01-16 07:37:07"
2022,15,ชุมพร,1029,33846,1029,33846,4,53,"2023-01-16 07:37:07"
2022,15,สุพรรณบุรี,4875,73059,4875,73044,12,82,"2023-01-16 07:37:07"
2022,15,ปทุมธานี,4761,99036,4761,99003,12,110,"2023-01-16 07:37:07"
2022,15,ราชบุรี,5637,96510,5637,96507,7,95,"2023-01-16 07:37:07"
2022,15,พัทลุง,3183,56898,3183,56898,2,93,"2023-01-16 07:37:07"
2022,15,ระนอง,1131,25644,1131,25479,0,18,"2023-01-16 07:37:07"
2022,15,กรุงเทพมหานคร,47295,700149,47037,695436,46,685,"2023-01-16 07:37:07"
2022,15,สุราษฎร์ธานี,1542,51180,1542,49359,4,97,"2023-01-16 07:37:07"
2022,15,ทั้งประเทศ,318936,4915119,317670,4870143,566,5056,"2023-01-16 07:37:07"
2022,15,ฉะเชิงเทรา,5793,89151,5793,89136,6,48,"2023-01-16 07:37:07"
2022,15,นครพนม,2538,22446,2538,22443,5,18,"2023-01-16 07:37:07"
2022,15,อุทัยธานี,1821,16680,1821,16680,4,18,"2023-01-16 07:37:07"
2022,15,ปราจีนบุรี,4425,53820,4425,53811,6,42,"2023-01-16 07:37:07"
2022,15,กาฬสินธุ์,3456,47331,3456,47325,20,81,"2023-01-16 07:37:07"
2022,15,ตรัง,747,26376,747,26355,4,57,"2023-01-16 07:37:07"
2022,15,จันทบุรี,2760,42168,2760,42126,4,32,"2023-01-16 07:37:07"
2022,15,มหาสารคาม,4923,53928,4923,53907,0,38,"2023-01-16 07:37:07"
2022,15,พระนครศรีอยุธยา,4413,86013,4413,86013,6,59,"2023-01-16 07:37:07"
2022,15,ยะลา,495,26424,483,26403,4,59,"2023-01-16 07:37:07"
2022,15,สระบุรี,1623,49509,1623,49500,9,65,"2023-01-16 07:37:07"
2022,15,กระบี่,1131,32214,1128,31464,2,75,"2023-01-16 07:37:07"
2022,15,นครราชสีมา,6987,108885,6987,108876,23,114,"2023-01-16 07:37:07"
2022,15,ลพบุรี,1323,36276,1323,36264,13,111,"2023-01-16 07:37:07"
2022,15,ลำพูน,12,2814,12,2811,2,3,"2023-01-16 07:37:07"
2022,15,สระแก้ว,2628,40005,2538,38703,4,52,"2023-01-16 07:37:07"
2022,15,ศรีสะเกษ,5610,54585,5610,54555,8,93,"2023-01-16 07:37:07"
2022,15,ลำปาง,3243,20781,3243,20775,11,37,"2023-01-16 07:37:07"
2022,15,กาญจนบุรี,5181,57822,5181,57672,15,90,"2023-01-16 07:37:07"
2022,15,ยโสธร,2298,25026,2298,25017,3,18,"2023-01-16 07:37:07"
2022,15,น่าน,3147,24333,3147,24324,0,12,"2023-01-16 07:37:07"
2022,15,นนทบุรี,11106,168276,11106,168213,2,21,"2023-01-16 07:37:07"
2022,15,เลย,5361,33375,5361,33372,5,39,"2023-01-16 07:37:07"
2022,15,สกลนคร,4188,36102,4188,36096,11,43,"2023-01-16 07:37:07"
2022,15,พิจิตร,810,12537,810,12537,5,32,"2023-01-16 07:37:07"
2022,15,สมุทรสงคราม,1365,35838,1365,35838,3,29,"2023-01-16 07:37:07"
2022,15,ชลบุรี,13146,267291,12921,262827,22,208,"2023-01-16 07:37:07"
2022,15,ชัยนาท,453,9741,453,9741,0,4,"2023-01-16 07:37:07"
2022,15,อำนาจเจริญ,1404,13293,1404,13281,0,17,"2023-01-16 07:37:07"
2022,15,แพร่,2679,18702,2679,18690,5,31,"2023-01-16 07:37:07"
2022,15,หนองคาย,4653,45318,4653,45267,1,29,"2023-01-16 07:37:07"
2022,15,เพชรบุรี,2322,46848,2319,46782,7,42,"2023-01-16 07:37:07"
2022,15,ชัยภูมิ,2871,40953,2871,40950,0,34,"2023-01-16 07:37:07"
2022,15,ประจวบคีรีขันธ์,3318,54552,3309,53505,9,48,"2023-01-16 07:37:07"
2022,15,นครปฐม,8289,103326,8289,103326,6,94,"2023-01-16 07:37:07"
2022,15,พะเยา,687,13404,687,13404,7,26,"2023-01-16 07:37:07"
2022,15,อ่างทอง,2637,31101,2637,31101,0,19,"2023-01-16 07:37:07"
2022,15,สุโขทัย,3432,31344,3432,31338,16,66,"2023-01-16 07:37:07"
2022,15,พังงา,1230,24546,1167,23529,0,31,"2023-01-16 07:37:07"
2022,15,แม่ฮ่องสอน,447,5802,447,5802,4,24,"2023-01-16 07:37:07"
2022,15,อุบลราชธานี,5472,78744,5472,78690,23,140,"2023-01-16 07:37:07"
2022,15,อุดรธานี,5361,60210,5361,60141,15,60,"2023-01-16 07:37:07"
2022,15,มุกดาหาร,906,14310,906,14304,4,19,"2023-01-16 07:37:07"
2022,15,พิษณุโลก,4305,41766,4305,41766,3,51,"2023-01-16 07:37:07"
2022,15,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,15,นครศรีธรรมราช,8802,195483,8802,195480,15,112,"2023-01-16 07:37:07"
2022,15,ร้อยเอ็ด,6810,81345,6810,81333,24,91,"2023-01-16 07:37:07"
2022,15,สมุทรสาคร,7548,134055,7548,134052,9,104,"2023-01-16 07:37:07"
2022,16,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,16,มุกดาหาร,1464,15774,1464,15768,11,30,"2023-01-16 07:37:07"
2022,16,นครศรีธรรมราช,10659,206142,10659,206139,15,127,"2023-01-16 07:37:07"
2022,16,สมุทรสาคร,9825,143880,9825,143877,9,113,"2023-01-16 07:37:07"
2022,16,พิษณุโลก,5241,47007,5241,47007,9,60,"2023-01-16 07:37:07"
2022,16,กาฬสินธุ์,5529,52860,5529,52854,21,102,"2023-01-16 07:37:07"
2022,16,อุทัยธานี,2781,19461,2781,19461,9,27,"2023-01-16 07:37:07"
2022,16,ปราจีนบุรี,5457,59277,5457,59268,10,52,"2023-01-16 07:37:07"
2022,16,จันทบุรี,3630,45798,3630,45756,5,37,"2023-01-16 07:37:07"
2022,16,ตรัง,825,27201,825,27180,3,60,"2023-01-16 07:37:07"
2022,16,มหาสารคาม,6846,60774,6846,60753,11,49,"2023-01-16 07:37:07"
2022,16,สงขลา,6618,87981,6600,87624,11,90,"2023-01-16 07:37:07"
2022,16,เชียงราย,750,12696,750,12591,8,81,"2023-01-16 07:37:07"
2022,16,บึงกาฬ,3114,22080,3114,22068,1,11,"2023-01-16 07:37:07"
2022,16,สุราษฎร์ธานี,1830,53010,1830,51189,2,99,"2023-01-16 07:37:07"
2022,16,ระยอง,6069,104193,6069,104112,13,94,"2023-01-16 07:37:07"
2022,16,เชียงใหม่,5625,86307,5625,86103,17,131,"2023-01-16 07:37:07"
2022,16,นครสวรรค์,4425,54147,4425,54126,19,78,"2023-01-16 07:37:07"
2022,16,ปัตตานี,582,30564,543,30480,3,70,"2023-01-16 07:37:07"
2022,16,นราธิวาส,435,21306,435,21279,2,21,"2023-01-16 07:37:07"
2022,16,สุรินทร์,6480,69009,6480,68955,12,59,"2023-01-16 07:37:07"
2022,16,สมุทรปราการ,13650,257049,13449,255759,26,185,"2023-01-16 07:37:07"
2022,16,หนองบัวลำภู,2439,24984,2439,24984,9,28,"2023-01-16 07:37:07"
2022,16,สตูล,894,28632,894,28593,5,66,"2023-01-16 07:37:07"
2022,16,นครนายก,2553,28548,2553,28548,8,38,"2023-01-16 07:37:07"
2022,16,อุตรดิตถ์,1089,19962,1089,19959,5,40,"2023-01-16 07:37:07"
2022,16,กำแพงเพชร,4293,40848,4293,40839,17,70,"2023-01-16 07:37:07"
2022,16,ตราด,1545,20067,1545,19728,8,71,"2023-01-16 07:37:07"
2022,16,ระนอง,1035,26679,1035,26514,2,20,"2023-01-16 07:37:07"
2022,16,กรุงเทพมหานคร,68457,768606,67881,763317,116,801,"2023-01-16 07:37:07"
2022,16,ทั้งประเทศ,407718,5322837,405945,5276088,895,5951,"2023-01-16 07:37:07"
2022,16,เลย,3954,37329,3954,37326,21,60,"2023-01-16 07:37:07"
2022,16,นครพนม,3921,26367,3921,26364,4,22,"2023-01-16 07:37:07"
2022,16,ฉะเชิงเทรา,8529,97680,8529,97665,10,58,"2023-01-16 07:37:07"
2022,16,เพชรบูรณ์,2112,28524,2112,28515,3,37,"2023-01-16 07:37:07"
2022,16,อ่างทอง,3516,34617,3516,34617,8,27,"2023-01-16 07:37:07"
2022,16,ภูเก็ต,3591,148923,3063,122280,2,107,"2023-01-16 07:37:07"
2022,16,ขอนแก่น,16041,120072,16041,120006,12,61,"2023-01-16 07:37:07"
2022,16,ตาก,1689,30303,1671,29961,10,64,"2023-01-16 07:37:07"
2022,16,บุรีรัมย์,9990,106773,9990,106755,9,67,"2023-01-16 07:37:07"
2022,16,ชุมพร,1032,34878,1032,34878,6,59,"2023-01-16 07:37:07"
2022,16,พัทลุง,3999,60897,3999,60897,1,94,"2023-01-16 07:37:07"
2022,16,สิงห์บุรี,2070,17034,2070,17031,7,25,"2023-01-16 07:37:07"
2022,16,ปทุมธานี,5040,104076,5040,104043,25,135,"2023-01-16 07:37:07"
2022,16,ลพบุรี,2289,38565,2289,38553,20,131,"2023-01-16 07:37:07"
2022,16,ราชบุรี,6549,103059,6549,103056,5,100,"2023-01-16 07:37:07"
2022,16,สุพรรณบุรี,6288,79347,6288,79332,9,91,"2023-01-16 07:37:07"
2022,16,อุบลราชธานี,8049,86793,8049,86739,30,170,"2023-01-16 07:37:07"
2022,16,สุโขทัย,4524,35868,4524,35862,17,83,"2023-01-16 07:37:07"
2022,16,อุดรธานี,6690,66900,6690,66831,25,85,"2023-01-16 07:37:07"
2022,16,แม่ฮ่องสอน,480,6282,480,6282,8,32,"2023-01-16 07:37:07"
2022,16,พะเยา,1179,14583,1179,14583,0,26,"2023-01-16 07:37:07"
2022,16,พังงา,1872,26418,1812,25341,0,31,"2023-01-16 07:37:07"
2022,16,นนทบุรี,10749,179025,10749,178962,7,28,"2023-01-16 07:37:07"
2022,16,กาญจนบุรี,5379,63201,5379,63051,23,113,"2023-01-16 07:37:07"
2022,16,ลำปาง,3399,24180,3399,24174,6,43,"2023-01-16 07:37:07"
2022,16,ยโสธร,2499,27525,2499,27516,2,20,"2023-01-16 07:37:07"
2022,16,สกลนคร,6939,43041,6939,43035,9,52,"2023-01-16 07:37:07"
2022,16,สระบุรี,1887,51396,1887,51387,18,83,"2023-01-16 07:37:07"
2022,16,พระนครศรีอยุธยา,5175,91188,5175,91188,6,65,"2023-01-16 07:37:07"
2022,16,ศรีสะเกษ,10203,64788,10203,64758,18,111,"2023-01-16 07:37:07"
2022,16,กระบี่,1404,33618,1377,32841,4,79,"2023-01-16 07:37:07"
2022,16,นครราชสีมา,6708,115593,6708,115584,32,146,"2023-01-16 07:37:07"
2022,16,สระแก้ว,3531,43536,3453,42156,7,59,"2023-01-16 07:37:07"
2022,16,ยะลา,528,26952,510,26913,2,61,"2023-01-16 07:37:07"
2022,16,ลำพูน,21,2835,21,2832,0,3,"2023-01-16 07:37:07"
2022,16,เพชรบุรี,2538,49386,2538,49320,8,50,"2023-01-16 07:37:07"
2022,16,หนองคาย,6915,52233,6915,52182,7,36,"2023-01-16 07:37:07"
2022,16,ชัยภูมิ,4284,45237,4284,45234,3,37,"2023-01-16 07:37:07"
2022,16,ประจวบคีรีขันธ์,2991,57543,2988,56493,14,62,"2023-01-16 07:37:07"
2022,16,ร้อยเอ็ด,9348,90693,9348,90681,33,124,"2023-01-16 07:37:07"
2022,16,น่าน,3999,28332,3999,28323,0,12,"2023-01-16 07:37:07"
2022,16,นครปฐม,7509,110835,7509,110835,13,107,"2023-01-16 07:37:07"
2022,16,ชัยนาท,837,10578,837,10578,0,4,"2023-01-16 07:37:07"
2022,16,พิจิตร,1167,13704,1167,13704,13,45,"2023-01-16 07:37:07"
2022,16,อำนาจเจริญ,2007,15300,2007,15288,1,18,"2023-01-16 07:37:07"
2022,16,แพร่,2913,21615,2913,21603,6,37,"2023-01-16 07:37:07"
2022,16,สมุทรสงคราม,1218,37056,1218,37056,8,37,"2023-01-16 07:37:07"
2022,16,ชลบุรี,16026,283317,15819,278646,36,244,"2023-01-16 07:37:07"
2022,17,พิจิตร,915,14619,915,14619,15,60,"2023-01-16 07:37:07"
2022,17,แพร่,2511,24126,2511,24114,3,40,"2023-01-16 07:37:07"
2022,17,ชลบุรี,11046,294363,10887,289533,34,278,"2023-01-16 07:37:07"
2022,17,อำนาจเจริญ,1581,16881,1581,16869,2,20,"2023-01-16 07:37:07"
2022,17,ชัยนาท,528,11106,528,11106,0,4,"2023-01-16 07:37:07"
2022,17,สมุทรสงคราม,762,37818,762,37818,4,41,"2023-01-16 07:37:07"
2022,17,อ่างทอง,2733,37350,2733,37350,6,33,"2023-01-16 07:37:07"
2022,17,เพชรบูรณ์,1608,30132,1608,30123,5,42,"2023-01-16 07:37:07"
2022,17,ตาก,1086,31389,1065,31026,0,64,"2023-01-16 07:37:07"
2022,17,ภูเก็ต,2376,151299,1956,124236,3,110,"2023-01-16 07:37:07"
2022,17,ขอนแก่น,11373,131445,11373,131379,17,78,"2023-01-16 07:37:07"
2022,17,บุรีรัมย์,9342,116115,9342,116097,9,76,"2023-01-16 07:37:07"
2022,17,เชียงใหม่,2943,89250,2940,89043,25,156,"2023-01-16 07:37:07"
2022,17,เชียงราย,486,13182,486,13077,11,92,"2023-01-16 07:37:07"
2022,17,สงขลา,2730,90711,2724,90348,13,103,"2023-01-16 07:37:07"
2022,17,บึงกาฬ,2673,24753,2673,24741,6,17,"2023-01-16 07:37:07"
2022,17,ระยอง,3912,108105,3912,108024,7,101,"2023-01-16 07:37:07"
2022,17,สุราษฎร์ธานี,1305,54315,1305,52494,9,108,"2023-01-16 07:37:07"
2022,17,นครศรีธรรมราช,5562,211704,5562,211701,23,150,"2023-01-16 07:37:07"
2022,17,ร้อยเอ็ด,7173,97866,7173,97854,26,150,"2023-01-16 07:37:07"
2022,17,พิษณุโลก,2979,49986,2979,49986,7,67,"2023-01-16 07:37:07"
2022,17,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,17,มุกดาหาร,948,16722,948,16716,4,34,"2023-01-16 07:37:07"
2022,17,สมุทรสาคร,5187,149067,5187,149064,6,119,"2023-01-16 07:37:07"
2022,17,กาฬสินธุ์,3705,56565,3705,56559,19,121,"2023-01-16 07:37:07"
2022,17,อุทัยธานี,2346,21807,2346,21807,15,42,"2023-01-16 07:37:07"
2022,17,มหาสารคาม,6084,66858,6084,66837,14,63,"2023-01-16 07:37:07"
2022,17,ตรัง,489,27690,489,27669,4,64,"2023-01-16 07:37:07"
2022,17,ปราจีนบุรี,3768,63045,3768,63036,12,64,"2023-01-16 07:37:07"
2022,17,จันทบุรี,2805,48603,2805,48561,2,39,"2023-01-16 07:37:07"
2022,17,นครพนม,3510,29877,3510,29874,2,24,"2023-01-16 07:37:07"
2022,17,ฉะเชิงเทรา,6024,103704,6024,103689,6,64,"2023-01-16 07:37:07"
2022,17,ทั้งประเทศ,308577,5631414,307065,5583153,877,6828,"2023-01-16 07:37:07"
2022,17,กรุงเทพมหานคร,66963,835569,66648,829965,78,879,"2023-01-16 07:37:07"
2022,17,เลย,3117,40446,3117,40443,18,78,"2023-01-16 07:37:07"
2022,17,ระนอง,681,27360,681,27195,2,22,"2023-01-16 07:37:07"
2022,17,ปัตตานี,441,31005,423,30903,3,73,"2023-01-16 07:37:07"
2022,17,สมุทรปราการ,10461,267510,10305,266064,19,204,"2023-01-16 07:37:07"
2022,17,หนองบัวลำภู,1758,26742,1758,26742,16,44,"2023-01-16 07:37:07"
2022,17,นราธิวาส,489,21795,489,21768,0,21,"2023-01-16 07:37:07"
2022,17,สุรินทร์,5670,74679,5670,74625,5,64,"2023-01-16 07:37:07"
2022,17,นครสวรรค์,2949,57096,2949,57075,15,93,"2023-01-16 07:37:07"
2022,17,กำแพงเพชร,2367,43215,2367,43206,12,82,"2023-01-16 07:37:07"
2022,17,อุตรดิตถ์,795,20757,795,20754,7,47,"2023-01-16 07:37:07"
2022,17,สิงห์บุรี,1518,18552,1518,18549,12,37,"2023-01-16 07:37:07"
2022,17,นครนายก,1650,30198,1650,30198,8,46,"2023-01-16 07:37:07"
2022,17,ตราด,1065,21132,1065,20793,9,80,"2023-01-16 07:37:07"
2022,17,สตูล,363,28995,363,28956,2,68,"2023-01-16 07:37:07"
2022,17,ชัยภูมิ,3438,48675,3438,48672,5,42,"2023-01-16 07:37:07"
2022,17,ประจวบคีรีขันธ์,1815,59358,1812,58305,13,75,"2023-01-16 07:37:07"
2022,17,เพชรบุรี,2031,51417,2031,51351,11,61,"2023-01-16 07:37:07"
2022,17,หนองคาย,4443,56676,4203,56385,11,47,"2023-01-16 07:37:07"
2022,17,นครปฐม,6171,117006,6171,117006,14,121,"2023-01-16 07:37:07"
2022,17,นนทบุรี,6999,186024,6999,185961,7,35,"2023-01-16 07:37:07"
2022,17,สกลนคร,5022,48063,5022,48057,28,80,"2023-01-16 07:37:07"
2022,17,ยโสธร,2988,30513,2988,30504,1,21,"2023-01-16 07:37:07"
2022,17,ลำปาง,654,24834,654,24828,7,50,"2023-01-16 07:37:07"
2022,17,กาญจนบุรี,3996,67197,3996,67047,21,134,"2023-01-16 07:37:07"
2022,17,น่าน,2013,30345,2013,30336,1,13,"2023-01-16 07:37:07"
2022,17,ชุมพร,648,35526,648,35526,2,61,"2023-01-16 07:37:07"
2022,17,ราชบุรี,3894,106953,3894,106950,23,123,"2023-01-16 07:37:07"
2022,17,สุพรรณบุรี,3957,83304,3957,83289,15,106,"2023-01-16 07:37:07"
2022,17,พัทลุง,3009,63906,3009,63906,1,95,"2023-01-16 07:37:07"
2022,17,ปทุมธานี,5253,109329,5253,109296,19,154,"2023-01-16 07:37:07"
2022,17,อุบลราชธานี,6609,93402,6609,93348,29,199,"2023-01-16 07:37:07"
2022,17,พังงา,1656,28074,1632,26973,0,31,"2023-01-16 07:37:07"
2022,17,อุดรธานี,4065,70965,4065,70896,19,104,"2023-01-16 07:37:07"
2022,17,แม่ฮ่องสอน,270,6552,270,6552,0,32,"2023-01-16 07:37:07"
2022,17,สุโขทัย,2622,38490,2622,38484,17,100,"2023-01-16 07:37:07"
2022,17,พะเยา,786,15369,786,15369,5,31,"2023-01-16 07:37:07"
2022,17,ศรีสะเกษ,9561,74349,9561,74319,28,139,"2023-01-16 07:37:07"
2022,17,กระบี่,822,34440,795,33636,8,87,"2023-01-16 07:37:07"
2022,17,สระแก้ว,2430,45966,2313,44469,3,62,"2023-01-16 07:37:07"
2022,17,นครราชสีมา,5988,121581,5988,121572,32,178,"2023-01-16 07:37:07"
2022,17,ลพบุรี,1773,40338,1773,40326,13,144,"2023-01-16 07:37:07"
2022,17,ลำพูน,15,2850,15,2847,3,6,"2023-01-16 07:37:07"
2022,17,ยะลา,270,27222,267,27180,4,65,"2023-01-16 07:37:07"
2022,17,พระนครศรีอยุธยา,3573,94761,3573,94761,7,72,"2023-01-16 07:37:07"
2022,17,สระบุรี,1029,52425,1029,52416,15,98,"2023-01-16 07:37:07"
